capture_industry,cluster_active,financial_ann_date,financial_bad,financial_missing,is_st,membership_present,period,planned_entry_date,reasons,signal_date,signal_industry,ts_code
801015.SI,False,2022-04-27,True,False,False,True,2022-2025,2023-02-14,"[""financial_bad"",""cluster_inactive""]",2023-02-13,801015.SI,300094.SZ
801723.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-14,"[""cluster_inactive""]",2023-02-13,801723.SI,300536.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-14,"[""cluster_inactive""]",2023-02-13,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-14,"[""cluster_inactive""]",2023-02-13,801179.SI,600350.SH
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-02-14,"[""cluster_inactive""]",2023-02-13,801202.SI,600710.SH
801723.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-14,"[""cluster_inactive""]",2023-02-13,801723.SI,600853.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-02-14,"[""cluster_inactive""]",2023-02-13,801784.SI,600919.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-14,"[""cluster_inactive""]",2023-02-13,801179.SI,601006.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-02-14,"[""cluster_inactive""]",2023-02-13,801951.SI,601699.SH
801178.SI,False,2023-01-21,False,False,False,True,2022-2025,2023-02-14,"[""cluster_inactive""]",2023-02-13,801178.SI,603056.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-15,"[""cluster_inactive""]",2023-02-14,801179.SI,000557.SZ
801143.SI,True,2023-02-10,True,False,False,True,2022-2025,2023-02-15,"[""financial_bad""]",2023-02-14,801143.SI,000815.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-15,"[""cluster_inactive""]",2023-02-14,801019.SI,002556.SZ
801206.SI,False,2022-04-30,False,False,False,True,2022-2025,2023-02-15,"[""cluster_inactive""]",2023-02-14,801206.SI,002640.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-15,"[""financial_bad""]",2023-02-14,801712.SI,300093.SZ
801015.SI,False,2022-04-27,True,False,False,True,2022-2025,2023-02-15,"[""financial_bad"",""cluster_inactive""]",2023-02-14,801015.SI,300094.SZ
801723.SI,False,2022-04-27,False,False,False,True,2022-2025,2023-02-15,"[""cluster_inactive""]",2023-02-14,801723.SI,300536.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-15,"[""cluster_inactive""]",2023-02-14,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-15,"[""cluster_inactive""]",2023-02-14,801179.SI,600350.SH
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-02-15,"[""cluster_inactive""]",2023-02-14,801202.SI,600710.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-02-15,"[""cluster_inactive""]",2023-02-14,801784.SI,600919.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-15,"[""cluster_inactive""]",2023-02-14,801179.SI,601006.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-02-15,"[""cluster_inactive""]",2023-02-14,801951.SI,601699.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-16,"[""cluster_inactive""]",2023-02-15,801179.SI,000557.SZ
801143.SI,True,2023-02-10,True,False,False,True,2022-2025,2023-02-16,"[""financial_bad""]",2023-02-15,801143.SI,000815.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-16,"[""cluster_inactive""]",2023-02-15,801019.SI,002556.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-16,"[""financial_bad""]",2023-02-15,801712.SI,300093.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-16,"[""cluster_inactive""]",2023-02-15,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-16,"[""cluster_inactive""]",2023-02-15,801179.SI,600350.SH
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-02-16,"[""cluster_inactive""]",2023-02-15,801202.SI,600710.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-02-16,"[""cluster_inactive""]",2023-02-15,801784.SI,600919.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-16,"[""cluster_inactive""]",2023-02-15,801179.SI,601006.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-02-16,"[""cluster_inactive""]",2023-02-15,801951.SI,601699.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-17,"[""cluster_inactive""]",2023-02-16,801179.SI,000557.SZ
801143.SI,True,2023-02-10,True,False,False,True,2022-2025,2023-02-17,"[""financial_bad""]",2023-02-16,801143.SI,000815.SZ
801053.SI,False,2022-03-22,False,False,False,True,2022-2025,2023-02-17,"[""cluster_inactive""]",2023-02-16,801053.SI,002155.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-17,"[""financial_bad""]",2023-02-16,801712.SI,300093.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-17,"[""cluster_inactive""]",2023-02-16,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-17,"[""cluster_inactive""]",2023-02-16,801179.SI,600350.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-02-17,"[""cluster_inactive""]",2023-02-16,801784.SI,600919.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-02-17,"[""cluster_inactive""]",2023-02-16,801951.SI,601699.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-20,"[""cluster_inactive""]",2023-02-17,801179.SI,000557.SZ
801053.SI,False,2022-03-22,False,False,False,True,2022-2025,2023-02-20,"[""cluster_inactive""]",2023-02-17,801053.SI,002155.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-20,"[""cluster_inactive""]",2023-02-17,801019.SI,002556.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-20,"[""financial_bad""]",2023-02-17,801712.SI,300093.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-20,"[""cluster_inactive""]",2023-02-17,801179.SI,600106.SH
801219.SI,False,2022-03-29,False,False,False,True,2022-2025,2023-02-20,"[""cluster_inactive""]",2023-02-17,801219.SI,600754.SH
801951.SI,False,2022-04-23,False,False,False,True,2022-2025,2023-02-20,"[""cluster_inactive""]",2023-02-17,801951.SI,601699.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-21,"[""cluster_inactive""]",2023-02-20,801179.SI,000557.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-21,"[""financial_bad""]",2023-02-20,801712.SI,300093.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-21,"[""cluster_inactive""]",2023-02-20,801179.SI,600106.SH
801096.SI,True,2022-04-30,True,False,False,True,2022-2025,2023-02-21,"[""financial_bad""]",2023-02-20,801096.SI,600166.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-21,"[""cluster_inactive""]",2023-02-20,801179.SI,600350.SH
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-02-21,"[""cluster_inactive""]",2023-02-20,801202.SI,600710.SH
801219.SI,False,2022-03-29,False,False,False,True,2022-2025,2023-02-21,"[""cluster_inactive""]",2023-02-20,801219.SI,600754.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-02-21,"[""cluster_inactive""]",2023-02-20,801784.SI,600919.SH
801951.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-21,"[""cluster_inactive""]",2023-02-20,801951.SI,600971.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-21,"[""cluster_inactive""]",2023-02-20,801179.SI,601006.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-22,"[""cluster_inactive""]",2023-02-21,801179.SI,000557.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-02-22,"[""cluster_inactive""]",2023-02-21,801019.SI,002556.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-22,"[""financial_bad""]",2023-02-21,801712.SI,300093.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-22,"[""cluster_inactive""]",2023-02-21,801179.SI,600106.SH
801096.SI,True,2022-04-30,True,False,False,True,2022-2025,2023-02-22,"[""financial_bad""]",2023-02-21,801096.SI,600166.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-22,"[""cluster_inactive""]",2023-02-21,801179.SI,600350.SH
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-02-22,"[""cluster_inactive""]",2023-02-21,801202.SI,600710.SH
801219.SI,False,2022-03-29,False,False,False,True,2022-2025,2023-02-22,"[""cluster_inactive""]",2023-02-21,801219.SI,600754.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-02-22,"[""cluster_inactive""]",2023-02-21,801784.SI,600919.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-22,"[""cluster_inactive""]",2023-02-21,801179.SI,601006.SH
801194.SI,False,2022-03-28,False,False,False,True,2022-2025,2023-02-22,"[""cluster_inactive""]",2023-02-21,801194.SI,601601.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-23,"[""cluster_inactive""]",2023-02-22,801179.SI,000557.SZ
801733.SI,True,2022-04-28,True,False,False,True,2022-2025,2023-02-23,"[""financial_bad""]",2023-02-22,801733.SI,002630.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-23,"[""financial_bad""]",2023-02-22,801712.SI,300093.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-23,"[""cluster_inactive""]",2023-02-22,801179.SI,600106.SH
801096.SI,True,2022-04-30,True,False,False,True,2022-2025,2023-02-23,"[""financial_bad""]",2023-02-22,801096.SI,600166.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-23,"[""cluster_inactive""]",2023-02-22,801179.SI,600350.SH
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-02-23,"[""cluster_inactive""]",2023-02-22,801202.SI,600710.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-02-23,"[""cluster_inactive""]",2023-02-22,801784.SI,600919.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-23,"[""cluster_inactive""]",2023-02-22,801179.SI,601006.SH
801194.SI,False,2022-03-28,False,False,False,True,2022-2025,2023-02-23,"[""cluster_inactive""]",2023-02-22,801194.SI,601601.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-24,"[""cluster_inactive""]",2023-02-23,801179.SI,000557.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-24,"[""financial_bad""]",2023-02-23,801712.SI,300093.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-24,"[""cluster_inactive""]",2023-02-23,801179.SI,600106.SH
801096.SI,True,2022-04-30,True,False,False,True,2022-2025,2023-02-24,"[""financial_bad""]",2023-02-23,801096.SI,600166.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-24,"[""cluster_inactive""]",2023-02-23,801179.SI,600350.SH
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-02-24,"[""cluster_inactive""]",2023-02-23,801202.SI,600710.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-02-24,"[""cluster_inactive""]",2023-02-23,801784.SI,600919.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-24,"[""cluster_inactive""]",2023-02-23,801179.SI,601006.SH
801194.SI,False,2022-03-28,False,False,False,True,2022-2025,2023-02-24,"[""cluster_inactive""]",2023-02-23,801194.SI,601601.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-27,"[""cluster_inactive""]",2023-02-24,801179.SI,000557.SZ
801143.SI,True,2023-02-10,True,False,False,True,2022-2025,2023-02-27,"[""financial_bad""]",2023-02-24,801143.SI,000815.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-27,"[""financial_bad""]",2023-02-24,801712.SI,300093.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-27,"[""cluster_inactive""]",2023-02-24,801179.SI,600106.SH
801096.SI,True,2022-04-30,True,False,False,True,2022-2025,2023-02-27,"[""financial_bad""]",2023-02-24,801096.SI,600166.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-27,"[""cluster_inactive""]",2023-02-24,801179.SI,600350.SH
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-02-27,"[""cluster_inactive""]",2023-02-24,801202.SI,600710.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-02-27,"[""cluster_inactive""]",2023-02-24,801784.SI,600919.SH
801951.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-27,"[""cluster_inactive""]",2023-02-24,801951.SI,600971.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-27,"[""cluster_inactive""]",2023-02-24,801179.SI,601006.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-28,"[""cluster_inactive""]",2023-02-27,801179.SI,000557.SZ
801053.SI,False,2022-03-22,False,False,False,True,2022-2025,2023-02-28,"[""cluster_inactive""]",2023-02-27,801053.SI,002155.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-02-28,"[""financial_bad""]",2023-02-27,801712.SI,300093.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-02-28,"[""cluster_inactive""]",2023-02-27,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-02-28,"[""cluster_inactive""]",2023-02-27,801179.SI,600350.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-02-28,"[""cluster_inactive""]",2023-02-27,801784.SI,600919.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-02-28,"[""cluster_inactive""]",2023-02-27,801179.SI,601006.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-03-01,"[""cluster_inactive""]",2023-02-28,801179.SI,000557.SZ
801143.SI,True,2023-02-10,True,False,False,True,2022-2025,2023-03-01,"[""financial_bad""]",2023-02-28,801143.SI,000815.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-03-01,"[""financial_bad""]",2023-02-28,801712.SI,300093.SZ
801179.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-03-01,"[""cluster_inactive""]",2023-02-28,801179.SI,600106.SH
801179.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-03-01,"[""cluster_inactive""]",2023-02-28,801179.SI,600350.SH
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-03-01,"[""cluster_inactive""]",2023-02-28,801202.SI,600710.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-03-01,"[""cluster_inactive""]",2023-02-28,801784.SI,600919.SH
801179.SI,False,2022-04-28,False,False,False,True,2022-2025,2023-03-01,"[""cluster_inactive""]",2023-02-28,801179.SI,601006.SH
801143.SI,True,2023-02-10,True,False,False,True,2022-2025,2023-03-02,"[""financial_bad""]",2023-03-01,801143.SI,000815.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-03-02,"[""cluster_inactive""]",2023-03-01,801019.SI,002556.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-03-02,"[""financial_bad""]",2023-03-01,801712.SI,300093.SZ
801051.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-03-02,"[""cluster_inactive""]",2023-03-01,801051.SI,300855.SZ
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-03-02,"[""cluster_inactive""]",2023-03-01,801202.SI,600710.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-03-02,"[""cluster_inactive""]",2023-03-01,801784.SI,600919.SH
801143.SI,True,2023-02-10,True,False,False,True,2022-2025,2023-03-03,"[""financial_bad""]",2023-03-02,801143.SI,000815.SZ
801053.SI,False,2022-03-22,False,False,False,True,2022-2025,2023-03-03,"[""cluster_inactive""]",2023-03-02,801053.SI,002155.SZ
801017.SI,False,2022-03-26,False,False,False,True,2022-2025,2023-03-03,"[""cluster_inactive""]",2023-03-02,801017.SI,002234.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-03-03,"[""cluster_inactive""]",2023-03-02,801019.SI,002556.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-03-03,"[""financial_bad""]",2023-03-02,801712.SI,300093.SZ
801051.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-03-03,"[""cluster_inactive""]",2023-03-02,801051.SI,300855.SZ
801096.SI,True,2022-04-30,True,False,False,True,2022-2025,2023-03-03,"[""financial_bad""]",2023-03-02,801096.SI,600166.SH
801181.SI,False,2022-04-09,False,False,False,True,2022-2025,2023-03-03,"[""cluster_inactive""]",2023-03-02,801181.SI,600325.SH
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-03-03,"[""cluster_inactive""]",2023-03-02,801202.SI,600710.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-03-03,"[""cluster_inactive""]",2023-03-02,801784.SI,600919.SH
801143.SI,True,2023-02-10,True,False,False,True,2022-2025,2023-03-06,"[""financial_bad""]",2023-03-03,801143.SI,000815.SZ
801053.SI,False,2022-03-22,False,False,False,True,2022-2025,2023-03-06,"[""cluster_inactive""]",2023-03-03,801053.SI,002155.SZ
801017.SI,False,2022-03-26,False,False,False,True,2022-2025,2023-03-06,"[""cluster_inactive""]",2023-03-03,801017.SI,002234.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-03-06,"[""cluster_inactive""]",2023-03-03,801019.SI,002556.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-03-06,"[""financial_bad""]",2023-03-03,801712.SI,300093.SZ
801051.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-03-06,"[""cluster_inactive""]",2023-03-03,801051.SI,300855.SZ
801991.SI,False,2022-04-09,True,False,False,True,2022-2025,2023-03-06,"[""financial_bad"",""cluster_inactive""]",2023-03-03,801991.SI,600004.SH
801991.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-03-06,"[""cluster_inactive""]",2023-03-03,801991.SI,600029.SH
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-03-06,"[""cluster_inactive""]",2023-03-03,801202.SI,600710.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-03-06,"[""cluster_inactive""]",2023-03-03,801784.SI,600919.SH
801951.SI,False,2022-04-15,False,False,False,True,2022-2025,2023-03-06,"[""cluster_inactive""]",2023-03-03,801951.SI,600971.SH
801194.SI,False,2022-03-28,False,False,False,True,2022-2025,2023-03-06,"[""cluster_inactive""]",2023-03-03,801194.SI,601601.SH
801143.SI,True,2023-02-10,True,False,False,True,2022-2025,2023-03-07,"[""financial_bad""]",2023-03-06,801143.SI,000815.SZ
801053.SI,False,2022-03-22,False,False,False,True,2022-2025,2023-03-07,"[""cluster_inactive""]",2023-03-06,801053.SI,002155.SZ
801081.SI,False,2022-03-30,False,False,False,True,2022-2025,2023-03-07,"[""cluster_inactive""]",2023-03-06,801081.SI,002156.SZ
801038.SI,False,2022-04-22,False,False,False,True,2022-2025,2023-03-07,"[""cluster_inactive""]",2023-03-06,801019.SI,002556.SZ
801712.SI,True,2022-04-29,True,False,False,True,2022-2025,2023-03-07,"[""financial_bad""]",2023-03-06,801712.SI,300093.SZ
801051.SI,False,2022-04-19,False,False,False,True,2022-2025,2023-03-07,"[""cluster_inactive""]",2023-03-06,801051.SI,300855.SZ
801991.SI,False,2022-04-09,True,False,False,True,2022-2025,2023-03-07,"[""financial_bad"",""cluster_inactive""]",2023-03-06,801991.SI,600004.SH
801991.SI,False,2022-03-31,False,False,False,True,2022-2025,2023-03-07,"[""cluster_inactive""]",2023-03-06,801991.SI,600029.SH
801202.SI,False,2022-04-12,False,False,False,True,2022-2025,2023-03-07,"[""cluster_inactive""]",2023-03-06,801202.SI,600710.SH
801784.SI,False,2022-04-13,False,False,False,True,2022-2025,2023-03-07,"[""cluster_inactive""]",2023-03-06,801784.SI,600919.SH
