benchmark_equity,strategy_asset,strategy_equity,strategy_executed_target_weight,strategy_shares,trade_date
497151.60420825,,416727.0716475827,0.0,0,2018-08-09
498013.98120825004,,416727.0716475827,0.0,0,2018-08-10
495858.03870825,,416727.0716475827,0.0,0,2018-08-13
493702.09620825003,,416727.0716475827,0.0,0,2018-08-14
481916.27720824996,,416727.0716475827,0.0,0,2018-08-15
479904.06420825,,416727.0716475827,0.0,0,2018-08-16
472573.85970825003,,416727.0716475827,0.0,0,2018-08-17
477604.39220825,,416727.0716475827,0.0,0,2018-08-20
485796.97370825004,,416727.0716475827,0.0,0,2018-08-21
484934.59670825006,,416727.0716475827,0.0,0,2018-08-22
486371.89170825004,,416727.0716475827,0.0,0,2018-08-23
487090.53920825,,416727.0716475827,0.0,0,2018-08-24
499307.54670824995,,416727.0716475827,0.0,0,2018-08-27
497870.25170825,,416727.0716475827,0.0,0,2018-08-28
496001.76820825005,,416727.0716475827,0.0,0,2018-08-29
491114.96520825004,,416727.0716475827,0.0,0,2018-08-30
487377.99820825004,,416727.0716475827,0.0,0,2018-08-31
486371.89170825004,,416727.0716475827,0.0,0,2018-09-03
492121.07170825003,,416727.0716475827,0.0,0,2018-09-04
482060.00670825003,,416727.0716475827,0.0,0,2018-09-05
477891.85120825,,416727.0716475827,0.0,0,2018-09-06
481053.90020825004,,416727.0716475827,0.0,0,2018-09-07
474154.88420825003,,416727.0716475827,0.0,0,2018-09-10
472430.13020825,,416727.0716475827,0.0,0,2018-09-11
469124.35170825,,416727.0716475827,0.0,0,2018-09-12
474154.88420825003,,416727.0716475827,0.0,0,2018-09-13
474873.53170825006,,416727.0716475827,0.0,0,2018-09-14
470417.91720825,,416727.0716475827,0.0,0,2018-09-17
479472.87570825004,,416727.0716475827,0.0,0,2018-09-18
485940.70320825005,,416727.0716475827,0.0,0,2018-09-19
485653.24420825,,416727.0716475827,0.0,0,2018-09-20
500888.57120825,,416727.0716475827,0.0,0,2018-09-21
495858.03870825,,416727.0716475827,0.0,0,2018-09-25
501319.75970825006,,416727.0716475827,0.0,0,2018-09-26
499163.81720825005,,416727.0716475827,0.0,0,2018-09-27
504338.07920825004,,416727.0716475827,0.0,0,2018-09-28
480335.25270825,,416727.0716475827,0.0,0,2018-10-08
481341.35920824995,,416727.0716475827,0.0,0,2018-10-09
481053.90020825004,,416727.0716475827,0.0,0,2018-10-10
456332.42620825005,,416727.0716475827,0.0,0,2018-10-11
464812.46670825005,,416727.0716475827,0.0,0,2018-10-12
458057.18020825,,416727.0716475827,0.0,0,2018-10-15
455038.86070825,,416727.0716475827,0.0,0,2018-10-16
456619.88520825,,416727.0716475827,0.0,0,2018-10-17
446558.82020825,,416727.0716475827,0.0,0,2018-10-18
457913.45070825005,,416727.0716475827,0.0,0,2018-10-19
482060.00670825003,,416727.0716475827,0.0,0,2018-10-22
465818.57320825005,,416727.0716475827,0.0,0,2018-10-23
466537.22070825,,416727.0716475827,0.0,0,2018-10-24
468836.89270825003,,416727.0716475827,0.0,0,2018-10-25
464093.81920825003,,416727.0716475827,0.0,0,2018-10-26
450152.05770824995,,416727.0716475827,0.0,0,2018-10-29
455470.04920825,,416727.0716475827,0.0,0,2018-10-30
460788.04070825,,416727.0716475827,0.0,0,2018-10-31
464093.81920825003,,416727.0716475827,0.0,0,2018-11-01
483497.30170825,,416727.0716475827,0.0,0,2018-11-02
477316.93320825,,416727.0716475827,0.0,0,2018-11-05
474298.61370825005,,416727.0716475827,0.0,0,2018-11-06
470417.91720825,,416727.0716475827,0.0,0,2018-11-07
469986.72870825004,,416727.0716475827,0.0,0,2018-11-08
464093.81920825003,,416727.0716475827,0.0,0,2018-11-09
469268.08120824996,,416727.0716475827,0.0,0,2018-11-12
474154.88420825003,,416727.0716475827,0.0,0,2018-11-13
468405.70420825004,,416727.0716475827,0.0,0,2018-11-14
474586.07270825,,416727.0716475827,0.0,0,2018-11-15
476023.36770825,510300.SH,416806.41295478266,0.25,28800,2018-11-16
481341.35920824995,510300.SH,417971.11375478265,0.25,28800,2018-11-19
470849.10570825,510300.SH,415673.1905547827,0.25,28800,2018-11-20
471280.29420825,510300.SH,415767.6257547827,0.25,28800,2018-11-21
469986.72870825004,510300.SH,415484.3201547827,0.25,28800,2018-11-22
457769.72120825003,510300.SH,412808.6561547827,0.25,28800,2018-11-23
458488.36870825005,,413016.5788563827,0.0,0,2018-11-26
458057.18020825,,413016.5788563827,0.0,0,2018-11-27
464956.19620825,,413016.5788563827,0.0,0,2018-11-28
460356.85220825,,413016.5788563827,0.0,0,2018-11-29
465099.92570825,,413016.5788563827,0.0,0,2018-11-30
477173.20370825,,413016.5788563827,0.0,0,2018-12-03
477891.85120825,,413016.5788563827,0.0,0,2018-12-04
475735.90870825003,,413016.5788563827,0.0,0,2018-12-05
466106.03220825,,413016.5788563827,0.0,0,2018-12-06
465099.92570825,,413016.5788563827,0.0,0,2018-12-07
460788.04070825,,413016.5788563827,0.0,0,2018-12-10
462656.52420825005,,413016.5788563827,0.0,0,2018-12-11
464237.54870825005,,413016.5788563827,0.0,0,2018-12-12
472142.67120825,,413016.5788563827,0.0,0,2018-12-13
463950.08970824996,,413016.5788563827,0.0,0,2018-12-14
463375.17170824995,,413016.5788563827,0.0,0,2018-12-17
457625.99170824996,,413016.5788563827,0.0,0,2018-12-18
452882.91820825,,413016.5788563827,0.0,0,2018-12-19
449577.13970824995,,413016.5788563827,0.0,0,2018-12-20
443971.68920825,,413016.5788563827,0.0,0,2018-12-21
444977.79570825,,413016.5788563827,0.0,0,2018-12-24
442246.93520825,,413016.5788563827,0.0,0,2018-12-25
439803.53370825003,,413016.5788563827,0.0,0,2018-12-26
438797.42720825004,,413016.5788563827,0.0,0,2018-12-27
439803.53370825003,,413016.5788563827,0.0,0,2018-12-28
433766.89470825,,413016.5788563827,0.0,0,2019-01-02
433766.89470825,,413016.5788563827,0.0,0,2019-01-03
444834.06620824995,,413016.5788563827,0.0,0,2019-01-04
446702.54970825004,,413016.5788563827,0.0,0,2019-01-07
446702.54970825004,,413016.5788563827,0.0,0,2019-01-08
450008.32820825005,,413016.5788563827,0.0,0,2019-01-09
450439.51670825004,,413016.5788563827,0.0,0,2019-01-10
453745.29520825006,,413016.5788563827,0.0,0,2019-01-11
449864.59870825004,,413016.5788563827,0.0,0,2019-01-14
458344.63920825004,,413016.5788563827,0.0,0,2019-01-15
458381.89315824996,,413016.5788563827,0.0,0,2019-01-16
455892.21680825,,413016.5788563827,0.0,0,2019-01-17
463800.60050825,,413016.5788563827,0.0,0,2019-01-18
466290.27685824997,,413016.5788563827,0.0,0,2019-01-21
460432.21485824994,,413016.5788563827,0.0,0,2019-01-22
459260.60245824995,,413016.5788563827,0.0,0,2019-01-23
462775.43965824996,,413016.5788563827,0.0,0,2019-01-24
466290.27685824997,,413016.5788563827,0.0,0,2019-01-25
465704.47065825,,413016.5788563827,0.0,0,2019-01-28
467754.79235825,,413016.5788563827,0.0,0,2019-01-29
464679.30980825005,,413016.5788563827,0.0,0,2019-01-30
469072.85630825,,413016.5788563827,0.0,0,2019-01-31
476834.78845825,,413016.5788563827,0.0,0,2019-02-01
483425.10820824996,,413016.5788563827,0.0,0,2019-02-11
486939.94540825,,413016.5788563827,0.0,0,2019-02-12
497045.10235824995,,413016.5788563827,0.0,0,2019-02-13
497630.90855824994,,413016.5788563827,0.0,0,2019-02-14
489429.62175825005,,413016.5788563827,0.0,0,2019-02-15
503635.42210825003,510300.SH,415236.33678619517,0.25,27500,2019-02-18
502317.35815825,510300.SH,414960.6960361952,0.25,27500,2019-02-19
503635.42210825003,510300.SH,415236.33678619517,0.25,27500,2019-02-20
503049.61590825004,510300.SH,415113.8297861952,0.25,27500,2019-02-21
516523.15850824997,510300.SH,417931.49078619515,0.25,27500,2019-02-22
552989.59445825,510300.SH,425557.5515361952,0.25,27500,2019-02-25
540541.21270825,510300.SH,422954.2777861952,0.25,27500,2019-02-26
537612.18170825,510300.SH,422341.7427861952,0.25,27500,2019-02-27
536587.0208582499,510300.SH,422127.35553619516,0.25,27500,2019-02-28
547570.88710825,510300.SH,424424.3617861952,0.25,27500,2019-03-01
553282.4975582501,510300.SH,425618.8050361952,0.25,27500,2019-03-04
557968.94715825,510300.SH,426598.8610361952,0.25,27500,2019-03-05
561776.68745825,510300.SH,427395.1565361952,0.25,27500,2019-03-06
555625.7223582501,510300.SH,426108.8330361952,0.25,27500,2019-03-07
536294.11775825,510300.SH,422066.10203619517,0.25,27500,2019-03-08
543470.24370825,510300.SH,423566.8127861952,0.25,27500,2019-03-11
547131.53245825,510300.SH,424332.4815361952,0.25,27500,2019-03-12
543909.59835825,510300.SH,423658.6930361952,0.25,27500,2019-03-13
539955.4065082499,510300.SH,422831.7707861952,0.25,27500,2019-03-14
547131.53245825,510300.SH,424332.4815361952,0.25,27500,2019-03-15
563973.4607082501,159915.SZ,426584.63158269523,0.25,66300,2019-03-18
559872.81730825,159915.SZ,426518.33158269525,0.25,66300,2019-03-19
559872.81730825,159915.SZ,425192.33158269525,0.25,66300,2019-03-20
560165.72040825,159915.SZ,426120.5315826952,0.25,66300,2019-03-21
560897.97815825,159915.SZ,425722.7315826952,0.25,66300,2019-03-22
546985.08090825,159915.SZ,424197.83158269525,0.25,66300,2019-03-25
541273.47045825,159915.SZ,421413.2315826952,0.25,66300,2019-03-26
545959.92005825,159915.SZ,422208.83158269525,0.25,66300,2019-03-27
544495.40455825,159915.SZ,421413.2315826952,0.25,66300,2019-03-28
566756.04015825,159915.SZ,425921.63158269523,0.25,66300,2019-03-29
581401.1951582499,159915.SZ,430562.63158269523,0.25,66300,2019-04-01
580376.03430825,159915.SZ,429767.0315826952,0.25,66300,2019-04-02
588137.96645825,159915.SZ,430960.4315826952,0.25,66300,2019-04-03
595021.18930825,159915.SZ,431026.7315826952,0.25,66300,2019-04-04
591213.4490082499,159915.SZ,428639.9315826952,0.25,66300,2019-04-08
594728.2862082499,159915.SZ,428772.5315826952,0.25,66300,2019-04-09
595606.99550825,159915.SZ,427910.63158269523,0.25,66300,2019-04-10
585355.3870082499,159915.SZ,425590.13158269523,0.25,66300,2019-04-11
583305.06530825,159915.SZ,425921.63158269523,0.25,66300,2019-04-12
579643.77655825,159915.SZ,424065.2315826952,0.25,66300,2019-04-15
597217.96255825,159915.SZ,426253.13158269523,0.25,66300,2019-04-16
595753.44705825,159915.SZ,427115.0315826952,0.25,66300,2019-04-17
594728.2862082499,159915.SZ,426253.13158269523,0.25,66300,2019-04-18
603515.37920825,159915.SZ,427313.9315826952,0.25,66300,2019-04-19
588430.8695582501,159915.SZ,425921.63158269523,0.25,66300,2019-04-22
587405.70870825,159915.SZ,424993.4315826952,0.25,66300,2019-04-23
588284.41800825,159915.SZ,427380.2315826952,0.25,66300,2019-04-24
576128.93935825,159915.SZ,424197.83158269525,0.25,66300,2019-04-25
568220.55565825,159915.SZ,423601.13158269523,0.25,66300,2019-04-26
570417.32890825,159915.SZ,420949.13158269523,0.25,66300,2019-04-29
570710.23200825,159915.SZ,421214.33158269525,0.25,66300,2019-04-30
538051.53635825,159915.SZ,412661.63158269523,0.25,66300,2019-05-06
543030.88905825,159915.SZ,413589.83158269525,0.25,66300,2019-05-07
536001.21465825,159915.SZ,412330.13158269523,0.25,66300,2019-05-08
528385.7340582501,159915.SZ,411667.13158269523,0.25,66300,2019-05-09
544934.7592082501,,412789.57400769525,0.0,0,2019-05-10
534976.05380825,,412789.57400769525,0.0,0,2019-05-13
532339.9259082499,,412789.57400769525,0.0,0,2019-05-14
543763.14680825,,412789.57400769525,0.0,0,2019-05-15
546399.27470825,,412789.57400769525,0.0,0,2019-05-16
534097.34450825,,412789.57400769525,0.0,0,2019-05-17
528239.28250825,,412789.57400769525,0.0,0,2019-05-20
534829.60225825,,412789.57400769525,0.0,0,2019-05-21
533511.5383082499,,412789.57400769525,0.0,0,2019-05-22
525017.34840825,,412789.57400769525,0.0,0,2019-05-23
525896.05770825,,412789.57400769525,0.0,0,2019-05-24
532193.47435825,,412789.57400769525,0.0,0,2019-05-27
534683.1507082499,,412789.57400769525,0.0,0,2019-05-28
534976.05380825,,412789.57400769525,0.0,0,2019-05-29
534683.1507082499,,412789.57400769525,0.0,0,2019-05-30
532047.0228082499,,412789.57400769525,0.0,0,2019-05-31
533218.63520825,,412789.57400769525,0.0,0,2019-06-03
528385.7340582501,,412789.57400769525,0.0,0,2019-06-04
527214.1216582501,,412789.57400769525,0.0,0,2019-06-05
522674.12360825,,412789.57400769525,0.0,0,2019-06-06
529410.8949082501,,412789.57400769525,0.0,0,2019-06-10
545959.92005825,,412789.57400769525,0.0,0,2019-06-11
541859.2766582499,,412789.57400769525,0.0,0,2019-06-12
540834.11580825,,412789.57400769525,0.0,0,2019-06-13
537612.18170825,,412789.57400769525,0.0,0,2019-06-14
538051.53635825,,412789.57400769525,0.0,0,2019-06-17
539223.1487582499,510300.SH,412796.3248673002,0.25,25100,2019-06-18
547131.53245825,510300.SH,414305.83384730027,0.25,25100,2019-06-19
562948.29985825,510300.SH,417324.85180730023,0.25,25100,2019-06-20
563973.4607082501,510300.SH,417520.52889730025,0.25,25100,2019-06-21
564852.1700082499,510300.SH,417688.25211730023,0.25,25100,2019-06-24
559140.55955825,510300.SH,416598.05118730024,0.25,25100,2019-06-25
559287.01110825,510300.SH,416626.0050573002,0.25,25100,2019-06-26
565437.97620825,510300.SH,417800.0675973002,0.25,25100,2019-06-27
565291.5246582499,510300.SH,417772.11372730025,0.25,25100,2019-06-28
579204.42190825,510300.SH,420427.7313773002,0.25,25100,2019-07-01
580083.1312082501,510300.SH,420595.45459730027,0.25,25100,2019-07-02
575250.23005825,510300.SH,419672.97688730026,0.25,25100,2019-07-03
571442.48975825,510300.SH,418946.1762673002,0.25,25100,2019-07-04
574371.5207582499,510300.SH,419505.2536673002,0.25,25100,2019-07-05
561190.88125825,510300.SH,416989.40536730026,0.25,25100,2019-07-08
559872.81730825,510300.SH,416737.82053730026,0.25,25100,2019-07-09
560019.2688582499,510300.SH,416765.7744073002,0.25,25100,2019-07-10
560165.72040825,,417104.61724250525,0.0,0,2019-07-11
564705.71845825,,417104.61724250525,0.0,0,2019-07-12
566756.04015825,,417104.61724250525,0.0,0,2019-07-15
564412.81535825,,417104.61724250525,0.0,0,2019-07-16
563534.1060582501,,417104.61724250525,0.0,0,2019-07-17
559872.81730825,,417104.61724250525,0.0,0,2019-07-18
565730.87930825,,417104.61724250525,0.0,0,2019-07-19
561337.33280825,,417104.61724250525,0.0,0,2019-07-22
562655.39675825,,417104.61724250525,0.0,0,2019-07-23
567195.3948082499,,417104.61724250525,0.0,0,2019-07-24
572321.19905825,,417104.61724250525,0.0,0,2019-07-25
573053.4568082499,,417104.61724250525,0.0,0,2019-07-26
572174.7475082501,,417104.61724250525,0.0,0,2019-07-29
574810.87540825,159915.SZ,417993.86514250527,0.25,69100,2019-07-30
570710.23200825,159915.SZ,417302.86514250527,0.25,69100,2019-07-31
565437.97620825,159915.SZ,417579.2651425053,0.25,69100,2019-08-01
556797.33475825,159915.SZ,416542.76514250523,0.25,69100,2019-08-02
547131.53245825,,416050.68676750525,0.0,0,2019-08-05
541419.92200825,,416050.68676750525,0.0,0,2019-08-06
537905.08480825,,416050.68676750525,0.0,0,2019-08-07
545813.46850825,,416050.68676750525,0.0,0,2019-08-08
541566.37355825,,416050.68676750525,0.0,0,2019-08-09
550207.01500825,,416050.68676750525,0.0,0,2019-08-12
545520.56540825,,416050.68676750525,0.0,0,2019-08-13
547570.88710825,,416050.68676750525,0.0,0,2019-08-14
549767.6603582499,,416050.68676750525,0.0,0,2019-08-15
552110.8851582501,,416050.68676750525,0.0,0,2019-08-16
565291.5246582499,,416050.68676750525,0.0,0,2019-08-19
562948.29985825,,416050.68676750525,0.0,0,2019-08-20
562801.8483082501,,416050.68676750525,0.0,0,2019-08-21
563973.4607082501,,416050.68676750525,0.0,0,2019-08-22
567927.6525582499,159915.SZ,416106.56499250524,0.25,66900,2019-08-23
561630.23590825,159915.SZ,415103.06499250524,0.25,66900,2019-08-26
567488.29790825,159915.SZ,416909.36499250523,0.25,66900,2019-08-27
565730.87930825,159915.SZ,416775.56499250524,0.25,66900,2019-08-28
564119.9122582499,159915.SZ,416307.26499250525,0.25,66900,2019-08-29
565584.42775825,159915.SZ,415705.1649925052,0.25,66900,2019-08-30
571881.84440825,159915.SZ,418581.86499250523,0.25,66900,2019-09-02
572467.6506082499,159915.SZ,418782.56499250524,0.25,66900,2019-09-03
579643.77655825,159915.SZ,419585.36499250523,0.25,66900,2019-09-04
585062.48390825,159915.SZ,420923.36499250523,0.25,66900,2019-09-05
589016.6757582499,159915.SZ,421190.96499250527,0.25,66900,2019-09-06
591359.9005582499,510300.SH,421279.70505594526,0.25,23300,2019-09-09
589748.9335082499,510300.SH,420994.26374594524,0.25,23300,2019-09-10
585501.83855825,510300.SH,420241.73665594525,0.25,23300,2019-09-11
591506.35210825,510300.SH,421305.65426594525,0.25,23300,2019-09-12
589456.0304082499,510300.SH,420942.36532594525,0.25,23300,2019-09-16
578765.06725825,510300.SH,419048.07299594523,0.25,23300,2019-09-17
581254.74360825,510300.SH,419489.20956594526,0.25,23300,2019-09-18
584037.32305825,510300.SH,419982.2445559453,0.25,23300,2019-09-19
584916.0323582499,510300.SH,420137.9398159452,0.25,23300,2019-09-20
579790.2281082501,510300.SH,419229.7174659453,0.25,23300,2019-09-23
580229.58275825,510300.SH,419307.56509594526,0.25,23300,2019-09-24
576275.39090825,510300.SH,418606.93642594526,0.25,23300,2019-09-25
572321.19905825,510300.SH,417906.30775594525,0.25,23300,2019-09-26
573639.2630082499,510300.SH,418139.85064594523,0.25,23300,2019-09-27
566756.04015825,510300.SH,416920.2377759453,0.25,23300,2019-09-30
570417.32890825,510300.SH,417568.96802594524,0.25,23300,2019-10-08
572028.29595825,510300.SH,417854.40933594527,0.25,23300,2019-10-09
576128.93935825,510300.SH,418580.98721594526,0.25,23300,2019-10-10
583158.61375825,510300.SH,419826.54929594527,0.25,23300,2019-10-11
587405.70870825,510300.SH,420579.07638594526,0.25,23300,2019-10-14
585501.83855825,510300.SH,420241.73665594525,0.25,23300,2019-10-15
583451.5168582499,510300.SH,419878.44771594525,0.25,23300,2019-10-16
584330.22615825,510300.SH,420034.14297594526,0.25,23300,2019-10-17
575836.03625825,510300.SH,418529.0887959453,0.25,23300,2019-10-18
577154.10020825,510300.SH,418762.63168594526,0.25,23300,2019-10-21
579350.8734582501,510300.SH,419151.86983594525,0.25,23300,2019-10-22
576275.39090825,510300.SH,418606.93642594526,0.25,23300,2019-10-23
577007.64865825,,418556.3030299328,0.0,0,2019-10-24
580522.4858582501,,418556.3030299328,0.0,0,2019-10-25
583890.87150825,,418556.3030299328,0.0,0,2019-10-28
581987.00135825,,418556.3030299328,0.0,0,2019-10-29
578179.26105825,,418556.3030299328,0.0,0,2019-10-30
577886.35795825,,418556.3030299328,0.0,0,2019-10-31
589748.9335082499,,418556.3030299328,0.0,0,2019-11-01
591652.8036582499,,418556.3030299328,0.0,0,2019-11-04
595021.18930825,,418556.3030299328,0.0,0,2019-11-05
592531.5129582499,,418556.3030299328,0.0,0,2019-11-06
593263.7707082499,,418556.3030299328,0.0,0,2019-11-07
590920.5459082499,,418556.3030299328,0.0,0,2019-11-08
581108.2920582499,,418556.3030299328,0.0,0,2019-11-11
580376.03430825,,418556.3030299328,0.0,0,2019-11-12
579936.67965825,,418556.3030299328,0.0,0,2019-11-13
580376.03430825,,418556.3030299328,0.0,0,2019-11-14
577593.45485825,,418556.3030299328,0.0,0,2019-11-15
581694.09825825,,418556.3030299328,0.0,0,2019-11-18
587552.16025825,,418556.3030299328,0.0,0,2019-11-19
581547.6467082499,,418556.3030299328,0.0,0,2019-11-20
578618.6157082501,,418556.3030299328,0.0,0,2019-11-21
572467.6506082499,,418556.3030299328,0.0,0,2019-11-22
576568.29400825,,418556.3030299328,0.0,0,2019-11-25
577447.0033082501,,418556.3030299328,0.0,0,2019-11-26
576568.29400825,,418556.3030299328,0.0,0,2019-11-27
575689.58470825,,418556.3030299328,0.0,0,2019-11-28
569392.16805825,,418556.3030299328,0.0,0,2019-11-29
570563.78045825,,418556.3030299328,0.0,0,2019-12-02
572907.00525825,,418556.3030299328,0.0,0,2019-12-03
573199.9083582499,,418556.3030299328,0.0,0,2019-12-04
577447.0033082501,,418556.3030299328,0.0,0,2019-12-05
580961.84050825,,418556.3030299328,0.0,0,2019-12-06
579057.97035825,,418556.3030299328,0.0,0,2019-12-09
579497.32500825,159915.SZ,419680.6218049328,0.25,63300,2019-12-10
580373.4832082499,159915.SZ,418604.5218049328,0.25,63300,2019-12-11
578736.91310825,159915.SZ,418857.7218049328,0.25,63300,2019-12-12
590490.46200825,159915.SZ,421136.5218049328,0.25,63300,2019-12-13
592275.81120825,159915.SZ,422529.1218049328,0.25,63300,2019-12-16
601500.11540825,159915.SZ,423985.02180493274,0.25,63300,2019-12-17
599268.42890825,159915.SZ,423162.1218049328,0.25,63300,2019-12-18
598226.9752082499,159915.SZ,423098.8218049328,0.25,63300,2019-12-19
597631.85880825,159915.SZ,422086.02180493274,0.25,63300,2019-12-20
589895.34560825,159915.SZ,419743.92180493276,0.25,63300,2019-12-23
593019.70670825,159915.SZ,421832.8218049328,0.25,63300,2019-12-24
594061.16040825,159915.SZ,422719.02180493274,0.25,63300,2019-12-25
598375.75430825,159915.SZ,423225.42180493276,0.25,63300,2019-12-26
597780.6379082501,159915.SZ,421453.02180493274,0.25,63300,2019-12-27
606409.82570825,159915.SZ,423288.7218049328,0.25,63300,2019-12-30
609534.18680825,159915.SZ,423478.6218049328,0.25,63300,2019-12-31
617419.47910825,159915.SZ,425694.1218049328,0.25,63300,2020-01-02
615931.68810825,159915.SZ,425630.8218049328,0.25,63300,2020-01-03
613551.22250825,159915.SZ,427150.0218049328,0.25,63300,2020-01-06
618312.15370825,159915.SZ,429302.2218049328,0.25,63300,2020-01-07
612212.21060825,159915.SZ,427403.2218049328,0.25,63300,2020-01-08
618758.49100825,159915.SZ,430378.3218049328,0.25,63300,2020-01-09
618609.71190825,159915.SZ,429871.92180493276,0.25,63300,2020-01-10
625304.77140825,159915.SZ,431834.2218049328,0.25,63300,2020-01-13
622626.74760825,159915.SZ,431074.6218049328,0.25,63300,2020-01-14
617865.81640825,159915.SZ,430884.72180493275,0.25,63300,2020-01-15
616973.14180825,159915.SZ,431454.42180493276,0.25,63300,2020-01-16
617717.03730825,159915.SZ,431581.0218049328,0.25,63300,2020-01-17
622180.41030825,159915.SZ,434556.1218049328,0.25,63300,2020-01-20
610873.1987082501,159915.SZ,433733.22180493275,0.25,63300,2020-01-21
612956.10610825,159915.SZ,435379.02180493274,0.25,63300,2020-01-22
594656.27680825,159915.SZ,431264.52180493274,0.25,63300,2020-01-23
544517.72010825,159915.SZ,422086.02180493274,0.25,63300,2020-02-03
561032.2002082501,,422510.95470493275,0.0,0,2020-02-04
566537.02690825,,422510.95470493275,0.0,0,2020-02-05
579927.14590825,,422510.95470493275,0.0,0,2020-02-06
578588.13400825,,422510.95470493275,0.0,0,2020-02-07
580522.26230825,,422510.95470493275,0.0,0,2020-02-10
586770.98450825,,422510.95470493275,0.0,0,2020-02-11
590936.7993082501,159915.SZ,425852.72602993273,0.25,54300,2020-02-12
587812.4382082501,159915.SZ,424875.3260299327,0.25,54300,2020-02-13
591829.47390825,159915.SZ,424821.0260299328,0.25,54300,2020-02-14
604773.25560825,159915.SZ,429382.22602993273,0.25,54300,2020-02-17
601053.77810825,159915.SZ,430413.92602993274,0.25,54300,2020-02-18
601202.55720825,159915.SZ,428459.12602993276,0.25,54300,2020-02-19
614741.45530825,159915.SZ,431228.42602993274,0.25,54300,2020-02-20
616824.36270825,159915.SZ,433400.42602993274,0.25,54300,2020-02-21
611914.65240825,159915.SZ,435192.3260299327,0.25,54300,2020-02-24
610724.41960825,159915.SZ,436061.12602993276,0.25,54300,2020-02-25
605665.93020825,159915.SZ,431065.5260299327,0.25,54300,2020-02-26
605814.70930825,159915.SZ,431554.22602993273,0.25,54300,2020-02-27
585283.19350825,159915.SZ,425255.42602993274,0.25,54300,2020-02-28
606558.60480825,159915.SZ,428459.12602993276,0.25,54300,2020-03-02
606112.2675082501,159915.SZ,430522.5260299328,0.25,54300,2020-03-03
610426.86140825,159915.SZ,430305.32602993277,0.25,54300,2020-03-04
625007.21320825,159915.SZ,432097.22602993273,0.25,54300,2020-03-05
613253.6643082501,159915.SZ,431554.22602993273,0.25,54300,2020-03-06
593763.6022082501,159915.SZ,426232.8260299327,0.25,54300,2020-03-09
606856.16300825,159915.SZ,428947.82602993277,0.25,54300,2020-03-10
596887.96330825,159915.SZ,426830.12602993276,0.25,54300,2020-03-11
587514.88000825,159915.SZ,423952.22602993273,0.25,54300,2020-03-12
578736.91310825,159915.SZ,422920.5260299327,0.25,54300,2020-03-13
554485.91980825,159915.SZ,416404.5260299328,0.25,54300,2020-03-16
549576.20950825,159915.SZ,416947.5260299328,0.25,54300,2020-03-17
540351.90530825,,417849.17752993276,0.0,0,2020-03-18
535144.63680825,,417849.17752993276,0.0,0,2020-03-19
542286.03360825,,417849.17752993276,0.0,0,2020-03-20
524730.09980825,,417849.17752993276,0.0,0,2020-03-23
537376.32330825,,417849.17752993276,0.0,0,2020-03-24
551510.33780825,,417849.17752993276,0.0,0,2020-03-25
548088.41850825,,417849.17752993276,0.0,0,2020-03-26
550617.6632082501,,417849.17752993276,0.0,0,2020-03-27
545559.17380825,,417849.17752993276,0.0,0,2020-03-30
546005.5111082501,,417849.17752993276,0.0,0,2020-03-31
546600.6275082501,,417849.17752993276,0.0,0,2020-04-01
554039.58250825,,417849.17752993276,0.0,0,2020-04-02
550171.32590825,,417849.17752993276,0.0,0,2020-04-03
562519.9912082499,,417849.17752993276,0.0,0,2020-04-07
560288.30470825,,417849.17752993276,0.0,0,2020-04-08
561924.87480825,,417849.17752993276,0.0,0,2020-04-09
560139.5256082499,159915.SZ,415381.74480493274,0.25,54300,2020-04-10
557015.16450825,159915.SZ,414078.5448049328,0.25,54300,2020-04-13
566239.4687082501,159915.SZ,417119.34480493277,0.25,54300,2020-04-14
562966.32850825,159915.SZ,416576.34480493277,0.25,54300,2020-04-15
563263.88670825,159915.SZ,418368.24480493274,0.25,54300,2020-04-16
568322.37610825,159915.SZ,418965.5448049328,0.25,54300,2020-04-17
570702.84170825,159915.SZ,420377.34480493277,0.25,54300,2020-04-20
564751.67770825,159915.SZ,419291.34480493277,0.25,54300,2020-04-21
569810.1671082501,159915.SZ,420268.74480493274,0.25,54300,2020-04-22
568768.7134082501,159915.SZ,419399.94480493275,0.25,54300,2020-04-23
564007.78220825,159915.SZ,418259.64480493276,0.25,54300,2020-04-24
566537.02690825,159915.SZ,418748.34480493277,0.25,54300,2020-04-27
570107.7253082499,,419103.45322993275,0.0,0,2020-04-28
573083.30730825,,419103.45322993275,0.0,0,2020-04-29
581563.7160082499,,419103.45322993275,0.0,0,2020-04-30
583051.50700825,,419103.45322993275,0.0,0,2020-05-06
582010.05330825,,419103.45322993275,0.0,0,2020-05-07
588258.77550825,,419103.45322993275,0.0,0,2020-05-08
587217.32180825,,419103.45322993275,0.0,0,2020-05-11
587068.54270825,159915.SZ,420164.5373799328,0.25,51800,2020-05-12
588407.55460825,159915.SZ,420941.5373799328,0.25,51800,2020-05-13
583497.84430825,159915.SZ,419801.9373799328,0.25,51800,2020-05-14
580671.04140825,159915.SZ,420112.7373799328,0.25,51800,2020-05-15
582456.39060825,159915.SZ,419957.3373799328,0.25,51800,2020-05-18
586770.98450825,159915.SZ,421096.9373799328,0.25,51800,2020-05-19
584390.51890825,159915.SZ,420060.9373799328,0.25,51800,2020-05-20
