population,signal_date,ts_code,streak,gain_bucket,horizon,target_date,price_date,gross_return,net_return,status
s8_pool,2024-01-03,601825.SH,3,le_1_5,10,2024-01-17,2024-01-17,0.097770154373928,0.096270154373928,valid
s8_pool,2024-01-03,601857.SH,2,gt_1_5,1,2024-01-04,2024-01-04,0.02060439560439553,0.01910439560439553,valid
s8_pool,2024-01-03,601857.SH,2,gt_1_5,3,2024-01-08,2024-01-08,0.026098901098901006,0.024598901098901005,valid
s8_pool,2024-01-03,601857.SH,2,gt_1_5,5,2024-01-10,2024-01-10,0.017857142857142794,0.016357142857142792,valid
s8_pool,2024-01-03,601857.SH,2,gt_1_5,10,2024-01-17,2024-01-17,-0.010989010989011061,-0.01248901098901106,valid
s8_pool,2024-01-03,601857.SH,3,gt_1_5,1,2024-01-04,2024-01-04,0.02060439560439553,0.01910439560439553,valid
s8_pool,2024-01-03,601857.SH,3,gt_1_5,3,2024-01-08,2024-01-08,0.026098901098901006,0.024598901098901005,valid
s8_pool,2024-01-03,601857.SH,3,gt_1_5,5,2024-01-10,2024-01-10,0.017857142857142794,0.016357142857142792,valid
s8_pool,2024-01-03,601857.SH,3,gt_1_5,10,2024-01-17,2024-01-17,-0.010989010989011061,-0.01248901098901106,valid
s8_pool,2024-01-03,601872.SH,2,gt_1_5,1,2024-01-04,2024-01-04,0.02215189873417711,0.02065189873417711,valid
s8_pool,2024-01-03,601872.SH,2,gt_1_5,3,2024-01-08,2024-01-08,0.02689873417721511,0.02539873417721511,valid
s8_pool,2024-01-03,601872.SH,2,gt_1_5,5,2024-01-10,2024-01-10,-0.009493670886076111,-0.01099367088607611,valid
s8_pool,2024-01-03,601872.SH,2,gt_1_5,10,2024-01-17,2024-01-17,0.04113924050632911,0.03963924050632911,valid
s8_pool,2024-01-03,601872.SH,3,gt_1_5,1,2024-01-04,2024-01-04,0.02215189873417711,0.02065189873417711,valid
s8_pool,2024-01-03,601872.SH,3,gt_1_5,3,2024-01-08,2024-01-08,0.02689873417721511,0.02539873417721511,valid
s8_pool,2024-01-03,601872.SH,3,gt_1_5,5,2024-01-10,2024-01-10,-0.009493670886076111,-0.01099367088607611,valid
s8_pool,2024-01-03,601872.SH,3,gt_1_5,10,2024-01-17,2024-01-17,0.04113924050632911,0.03963924050632911,valid
s8_pool,2024-01-03,601898.SH,2,le_1_5,1,2024-01-04,2024-01-04,0.022417153996101336,0.020917153996101334,valid
s8_pool,2024-01-03,601898.SH,2,le_1_5,3,2024-01-08,2024-01-08,0.025341130604288553,0.023841130604288552,valid
s8_pool,2024-01-03,601898.SH,2,le_1_5,5,2024-01-10,2024-01-10,0.031189083820662766,0.029689083820662765,valid
s8_pool,2024-01-03,601898.SH,2,le_1_5,10,2024-01-17,2024-01-17,0.04580896686159863,0.04430896686159863,valid
s8_pool,2024-01-03,601898.SH,3,le_1_5,1,2024-01-04,2024-01-04,0.022417153996101336,0.020917153996101334,valid
s8_pool,2024-01-03,601898.SH,3,le_1_5,3,2024-01-08,2024-01-08,0.025341130604288553,0.023841130604288552,valid
s8_pool,2024-01-03,601898.SH,3,le_1_5,5,2024-01-10,2024-01-10,0.031189083820662766,0.029689083820662765,valid
s8_pool,2024-01-03,601898.SH,3,le_1_5,10,2024-01-17,2024-01-17,0.04580896686159863,0.04430896686159863,valid
s8_pool,2024-01-03,601899.SH,2,le_1_5,1,2024-01-04,2024-01-04,-0.0015961691939345712,-0.0030961691939345713,valid
s8_pool,2024-01-03,601899.SH,2,le_1_5,3,2024-01-08,2024-01-08,-0.018355945730247347,-0.01985594573024735,valid
s8_pool,2024-01-03,601899.SH,2,le_1_5,5,2024-01-10,2024-01-10,-0.01995211492418203,-0.02145211492418203,valid
s8_pool,2024-01-03,601899.SH,2,le_1_5,10,2024-01-17,2024-01-17,-0.06624102154828415,-0.06774102154828415,valid
s8_pool,2024-01-03,601899.SH,3,le_1_5,1,2024-01-04,2024-01-04,-0.0015961691939345712,-0.0030961691939345713,valid
s8_pool,2024-01-03,601899.SH,3,le_1_5,3,2024-01-08,2024-01-08,-0.018355945730247347,-0.01985594573024735,valid
s8_pool,2024-01-03,601899.SH,3,le_1_5,5,2024-01-10,2024-01-10,-0.01995211492418203,-0.02145211492418203,valid
s8_pool,2024-01-03,601899.SH,3,le_1_5,10,2024-01-17,2024-01-17,-0.06624102154828415,-0.06774102154828415,valid
s8_pool,2024-01-03,601939.SH,2,le_1_5,1,2024-01-04,2024-01-04,0.007552870090634434,0.006052870090634434,valid
s8_pool,2024-01-03,601939.SH,2,le_1_5,3,2024-01-08,2024-01-08,0.0060422960725075026,0.004542296072507503,valid
s8_pool,2024-01-03,601939.SH,2,le_1_5,5,2024-01-10,2024-01-10,-0.0060422960725075026,-0.007542296072507502,valid
s8_pool,2024-01-03,601939.SH,2,le_1_5,10,2024-01-17,2024-01-17,-0.010574018126888185,-0.012074018126888185,valid
s8_pool,2024-01-03,601939.SH,3,le_1_5,1,2024-01-04,2024-01-04,0.007552870090634434,0.006052870090634434,valid
s8_pool,2024-01-03,601939.SH,3,le_1_5,3,2024-01-08,2024-01-08,0.0060422960725075026,0.004542296072507503,valid
s8_pool,2024-01-03,601939.SH,3,le_1_5,5,2024-01-10,2024-01-10,-0.0060422960725075026,-0.007542296072507502,valid
s8_pool,2024-01-03,601939.SH,3,le_1_5,10,2024-01-17,2024-01-17,-0.010574018126888185,-0.012074018126888185,valid
s8_pool,2024-01-03,601985.SH,2,gt_1_5,1,2024-01-04,2024-01-04,0.002515723270440029,0.001015723270440029,valid
s8_pool,2024-01-03,601985.SH,2,gt_1_5,3,2024-01-08,2024-01-08,-0.002515723270440362,-0.004015723270440362,valid
s8_pool,2024-01-03,601985.SH,2,gt_1_5,5,2024-01-10,2024-01-10,0.0037735849056603765,0.0022735849056603765,valid
s8_pool,2024-01-03,601985.SH,2,gt_1_5,10,2024-01-17,2024-01-17,0.0,-0.0015,valid
s8_pool,2024-01-03,601985.SH,3,gt_1_5,1,2024-01-04,2024-01-04,0.002515723270440029,0.001015723270440029,valid
s8_pool,2024-01-03,601985.SH,3,gt_1_5,3,2024-01-08,2024-01-08,-0.002515723270440362,-0.004015723270440362,valid
s8_pool,2024-01-03,601985.SH,3,gt_1_5,5,2024-01-10,2024-01-10,0.0037735849056603765,0.0022735849056603765,valid
s8_pool,2024-01-03,601985.SH,3,gt_1_5,10,2024-01-17,2024-01-17,0.0,-0.0015,valid
s8_pool,2024-01-03,601988.SH,2,le_1_5,1,2024-01-04,2024-01-04,0.022222222222222143,0.020722222222222142,valid
s8_pool,2024-01-03,601988.SH,2,le_1_5,3,2024-01-08,2024-01-08,0.012345679012345512,0.010845679012345512,valid
s8_pool,2024-01-03,601988.SH,2,le_1_5,5,2024-01-10,2024-01-10,-0.0024691358024689913,-0.003969135802468991,valid
s8_pool,2024-01-03,601988.SH,2,le_1_5,10,2024-01-17,2024-01-17,-0.004938271604938205,-0.006438271604938204,valid
s8_pool,2024-01-03,603260.SH,2,le_1_5,1,2024-01-04,2024-01-04,-0.021894981592714635,-0.023394981592714637,valid
s8_pool,2024-01-03,603260.SH,2,le_1_5,3,2024-01-08,2024-01-08,-0.04068978880062002,-0.04218978880062002,valid
s8_pool,2024-01-03,603260.SH,2,le_1_5,5,2024-01-10,2024-01-10,-0.03584576632435588,-0.03734576632435588,valid
s8_pool,2024-01-03,603260.SH,2,le_1_5,10,2024-01-17,2024-01-17,-0.062197248595233456,-0.06369724859523346,valid
s8_pool,2024-01-03,605499.SH,2,le_1_5,1,2024-01-04,2024-01-04,-0.013729729729729745,-0.015229729729729745,valid
s8_pool,2024-01-03,605499.SH,2,le_1_5,3,2024-01-08,2024-01-08,-0.04032432432432431,-0.04182432432432431,valid
s8_pool,2024-01-03,605499.SH,2,le_1_5,5,2024-01-10,2024-01-10,-0.05562162162162165,-0.057121621621621654,valid
s8_pool,2024-01-03,605499.SH,2,le_1_5,10,2024-01-17,2024-01-17,-0.08983783783783794,-0.09133783783783794,valid
s8_pool,2024-01-03,605499.SH,3,le_1_5,1,2024-01-04,2024-01-04,-0.013729729729729745,-0.015229729729729745,valid
s8_pool,2024-01-03,605499.SH,3,le_1_5,3,2024-01-08,2024-01-08,-0.04032432432432431,-0.04182432432432431,valid
s8_pool,2024-01-03,605499.SH,3,le_1_5,5,2024-01-10,2024-01-10,-0.05562162162162165,-0.057121621621621654,valid
s8_pool,2024-01-03,605499.SH,3,le_1_5,10,2024-01-17,2024-01-17,-0.08983783783783794,-0.09133783783783794,valid
s8_pool,2024-01-03,688271.SH,2,gt_1_5,1,2024-01-04,2024-01-04,0.02014972364094314,0.01864972364094314,valid
s8_pool,2024-01-03,688271.SH,2,gt_1_5,3,2024-01-08,2024-01-08,-0.033792765689498405,-0.03529276568949841,valid
s8_pool,2024-01-03,688271.SH,2,gt_1_5,5,2024-01-10,2024-01-10,-0.04253830546421333,-0.044038305464213334,valid
s8_pool,2024-01-03,688271.SH,2,gt_1_5,10,2024-01-17,2024-01-17,-0.08052893024557484,-0.08202893024557484,valid
s8_pool,2024-01-03,688271.SH,3,gt_1_5,1,2024-01-04,2024-01-04,0.02014972364094314,0.01864972364094314,valid
s8_pool,2024-01-03,688271.SH,3,gt_1_5,3,2024-01-08,2024-01-08,-0.033792765689498405,-0.03529276568949841,valid
s8_pool,2024-01-03,688271.SH,3,gt_1_5,5,2024-01-10,2024-01-10,-0.04253830546421333,-0.044038305464213334,valid
s8_pool,2024-01-03,688271.SH,3,gt_1_5,10,2024-01-17,2024-01-17,-0.08052893024557484,-0.08202893024557484,valid
s8_pool,2024-01-17,002415.SZ,2,le_1_5,1,2024-01-18,2024-01-18,0.0209812782440284,0.0194812782440284,valid
s8_pool,2024-01-17,002415.SZ,2,le_1_5,3,2024-01-22,2024-01-22,-0.0029051000645576863,-0.004405100064557686,valid
s8_pool,2024-01-17,002415.SZ,2,le_1_5,5,2024-01-24,2024-01-24,0.01291155584247905,0.01141155584247905,valid
s8_pool,2024-01-17,002415.SZ,2,le_1_5,10,2024-01-31,2024-01-31,0.030342156229825834,0.028842156229825833,valid
s8_pool,2024-01-17,600036.SH,2,le_1_5,1,2024-01-18,2024-01-18,0.013360739979444869,0.01186073997944487,valid
s8_pool,2024-01-17,600036.SH,2,le_1_5,3,2024-01-22,2024-01-22,0.03631380609797863,0.03481380609797863,valid
s8_pool,2024-01-17,600036.SH,2,le_1_5,5,2024-01-24,2024-01-24,0.0308324768756425,0.0293324768756425,valid
s8_pool,2024-01-17,600036.SH,2,le_1_5,10,2024-01-31,2024-01-31,0.05207262761219589,0.050572627612195886,valid
s8_pool,2024-01-17,600036.SH,3,le_1_5,1,2024-01-18,2024-01-18,0.013360739979444869,0.01186073997944487,valid
s8_pool,2024-01-17,600036.SH,3,le_1_5,3,2024-01-22,2024-01-22,0.03631380609797863,0.03481380609797863,valid
s8_pool,2024-01-17,600036.SH,3,le_1_5,5,2024-01-24,2024-01-24,0.0308324768756425,0.0293324768756425,valid
s8_pool,2024-01-17,600036.SH,3,le_1_5,10,2024-01-31,2024-01-31,0.05207262761219589,0.050572627612195886,valid
s8_pool,2024-01-17,601009.SH,2,le_1_5,1,2024-01-18,2024-01-18,0.00256081946222797,0.00106081946222797,valid
s8_pool,2024-01-17,601009.SH,2,le_1_5,3,2024-01-22,2024-01-22,0.007682458386683688,0.006182458386683689,valid
s8_pool,2024-01-17,601009.SH,2,le_1_5,5,2024-01-24,2024-01-24,0.020486555697823317,0.018986555697823315,valid
s8_pool,2024-01-17,601009.SH,2,le_1_5,10,2024-01-31,2024-01-31,0.06274007682458405,0.061240076824584044,valid
s8_pool,2024-01-17,601009.SH,3,le_1_5,1,2024-01-18,2024-01-18,0.00256081946222797,0.00106081946222797,valid
s8_pool,2024-01-17,601009.SH,3,le_1_5,3,2024-01-22,2024-01-22,0.007682458386683688,0.006182458386683689,valid
s8_pool,2024-01-17,601009.SH,3,le_1_5,5,2024-01-24,2024-01-24,0.020486555697823317,0.018986555697823315,valid
s8_pool,2024-01-17,601009.SH,3,le_1_5,10,2024-01-31,2024-01-31,0.06274007682458405,0.061240076824584044,valid
s8_pool,2024-01-17,601169.SH,2,le_1_5,1,2024-01-18,2024-01-18,-0.0041407867494824835,-0.005640786749482483,valid
s8_pool,2024-01-17,601169.SH,2,le_1_5,3,2024-01-22,2024-01-22,-0.01449275362318847,-0.01599275362318847,valid
s8_pool,2024-01-17,601169.SH,2,le_1_5,5,2024-01-24,2024-01-24,0.008281573498964745,0.006781573498964745,valid
s8_pool,2024-01-17,601169.SH,2,le_1_5,10,2024-01-31,2024-01-31,0.05590062111801242,0.054400621118012416,valid
s8_pool,2024-01-17,601169.SH,3,le_1_5,1,2024-01-18,2024-01-18,-0.0041407867494824835,-0.005640786749482483,valid
s8_pool,2024-01-17,601169.SH,3,le_1_5,3,2024-01-22,2024-01-22,-0.01449275362318847,-0.01599275362318847,valid
s8_pool,2024-01-17,601169.SH,3,le_1_5,5,2024-01-24,2024-01-24,0.008281573498964745,0.006781573498964745,valid
s8_pool,2024-01-17,601169.SH,3,le_1_5,10,2024-01-31,2024-01-31,0.05590062111801242,0.054400621118012416,valid
s8_pool,2024-01-17,688036.SH,2,le_1_5,1,2024-01-18,2024-01-18,0.0011149100639216147,-0.0003850899360783853,valid
s8_pool,2024-01-17,688036.SH,2,le_1_5,3,2024-01-22,2024-01-22,-0.00044596402556851267,-0.0019459640255685127,valid
s8_pool,2024-01-17,688036.SH,2,le_1_5,5,2024-01-24,2024-01-24,0.03656905009662581,0.03506905009662581,valid
s8_pool,2024-01-17,688036.SH,2,le_1_5,10,2024-01-31,2024-01-31,0.01568306823249621,0.014183068232496212,valid
s8_pool,2024-01-17,688036.SH,3,le_1_5,1,2024-01-18,2024-01-18,0.0011149100639216147,-0.0003850899360783853,valid
s8_pool,2024-01-17,688036.SH,3,le_1_5,3,2024-01-22,2024-01-22,-0.00044596402556851267,-0.0019459640255685127,valid
s8_pool,2024-01-17,688036.SH,3,le_1_5,5,2024-01-24,2024-01-24,0.03656905009662581,0.03506905009662581,valid
s8_pool,2024-01-17,688036.SH,3,le_1_5,10,2024-01-31,2024-01-31,0.01568306823249621,0.014183068232496212,valid
s8_pool,2024-01-17,688256.SH,2,le_1_5,1,2024-01-18,2024-01-18,0.061168495803744394,0.05966849580374439,valid
s8_pool,2024-01-17,688256.SH,2,le_1_5,3,2024-01-22,2024-01-22,0.040994189799870906,0.039494189799870905,valid
s8_pool,2024-01-17,688256.SH,2,le_1_5,5,2024-01-24,2024-01-24,0.06197546804389931,0.060475468043899305,valid
s8_pool,2024-01-17,688256.SH,2,le_1_5,10,2024-01-31,2024-01-31,-0.11233053582956742,-0.11383053582956743,valid
s8_pool,2024-01-17,688256.SH,3,le_1_5,1,2024-01-18,2024-01-18,0.061168495803744394,0.05966849580374439,valid
s8_pool,2024-01-17,688256.SH,3,le_1_5,3,2024-01-22,2024-01-22,0.040994189799870906,0.039494189799870905,valid
s8_pool,2024-01-17,688256.SH,3,le_1_5,5,2024-01-24,2024-01-24,0.06197546804389931,0.060475468043899305,valid
s8_pool,2024-01-17,688256.SH,3,le_1_5,10,2024-01-31,2024-01-31,-0.11233053582956742,-0.11383053582956743,valid
s8_pool,2024-01-31,000651.SZ,2,le_1_5,1,2024-02-01,2024-02-01,0.0008510638297871687,-0.0006489361702128314,valid
s8_pool,2024-01-31,000651.SZ,2,le_1_5,3,2024-02-05,2024-02-05,0.02354609929078011,0.022046099290780108,valid
s8_pool,2024-01-31,000651.SZ,2,le_1_5,5,2024-02-07,2024-02-07,0.04397163120567349,0.04247163120567349,valid
s8_pool,2024-01-31,000651.SZ,2,le_1_5,10,2024-02-22,2024-02-22,0.0859574468085107,0.0844574468085107,valid
s8_pool,2024-01-31,000651.SZ,3,le_1_5,1,2024-02-01,2024-02-01,0.0008510638297871687,-0.0006489361702128314,valid
s8_pool,2024-01-31,000651.SZ,3,le_1_5,3,2024-02-05,2024-02-05,0.02354609929078011,0.022046099290780108,valid
s8_pool,2024-01-31,000651.SZ,3,le_1_5,5,2024-02-07,2024-02-07,0.04397163120567349,0.04247163120567349,valid
s8_pool,2024-01-31,000651.SZ,3,le_1_5,10,2024-02-22,2024-02-22,0.0859574468085107,0.0844574468085107,valid
s8_pool,2024-01-31,000895.SZ,2,le_1_5,1,2024-02-01,2024-02-01,0.00035161744022493835,-0.0011483825597750617,valid
s8_pool,2024-01-31,000895.SZ,2,le_1_5,3,2024-02-05,2024-02-05,0.02320675105485237,0.02170675105485237,valid
s8_pool,2024-01-31,000895.SZ,2,le_1_5,5,2024-02-07,2024-02-07,0.033755274261603185,0.032255274261603184,valid
s8_pool,2024-01-31,000895.SZ,2,le_1_5,10,2024-02-22,2024-02-22,0.053797468354430444,0.05229746835443044,valid
s8_pool,2024-01-31,000895.SZ,3,le_1_5,1,2024-02-01,2024-02-01,0.00035161744022493835,-0.0011483825597750617,valid
s8_pool,2024-01-31,000895.SZ,3,le_1_5,3,2024-02-05,2024-02-05,0.02320675105485237,0.02170675105485237,valid
s8_pool,2024-01-31,000895.SZ,3,le_1_5,5,2024-02-07,2024-02-07,0.033755274261603185,0.032255274261603184,valid
s8_pool,2024-01-31,000895.SZ,3,le_1_5,10,2024-02-22,2024-02-22,0.053797468354430444,0.05229746835443044,valid
s8_pool,2024-01-31,003816.SZ,2,gt_1_5,1,2024-02-01,2024-02-01,-0.03403141361256534,-0.035531413612565343,valid
s8_pool,2024-01-31,003816.SZ,2,gt_1_5,3,2024-02-05,2024-02-05,-0.020942408376963262,-0.022442408376963263,valid
s8_pool,2024-01-31,003816.SZ,2,gt_1_5,5,2024-02-07,2024-02-07,-0.023560209424083656,-0.025060209424083657,valid
s8_pool,2024-01-31,003816.SZ,2,gt_1_5,10,2024-02-22,2024-02-22,0.03926701570680646,0.03776701570680646,valid
s8_pool,2024-01-31,003816.SZ,3,gt_1_5,1,2024-02-01,2024-02-01,-0.03403141361256534,-0.035531413612565343,valid
s8_pool,2024-01-31,003816.SZ,3,gt_1_5,3,2024-02-05,2024-02-05,-0.020942408376963262,-0.022442408376963263,valid
s8_pool,2024-01-31,003816.SZ,3,gt_1_5,5,2024-02-07,2024-02-07,-0.023560209424083656,-0.025060209424083657,valid
s8_pool,2024-01-31,003816.SZ,3,gt_1_5,10,2024-02-22,2024-02-22,0.03926701570680646,0.03776701570680646,valid
s8_pool,2024-01-31,600028.SH,2,le_1_5,1,2024-02-01,2024-02-01,-0.01845637583892623,-0.019956375838926232,valid
s8_pool,2024-01-31,600028.SH,2,le_1_5,3,2024-02-05,2024-02-05,0.010067114093959662,0.008567114093959662,valid
s8_pool,2024-01-31,600028.SH,2,le_1_5,5,2024-02-07,2024-02-07,0.010067114093959662,0.008567114093959662,valid
s8_pool,2024-01-31,600028.SH,2,le_1_5,10,2024-02-22,2024-02-22,0.07718120805369133,0.07568120805369133,valid
s8_pool,2024-01-31,600028.SH,3,le_1_5,1,2024-02-01,2024-02-01,-0.01845637583892623,-0.019956375838926232,valid
s8_pool,2024-01-31,600028.SH,3,le_1_5,3,2024-02-05,2024-02-05,0.010067114093959662,0.008567114093959662,valid
s8_pool,2024-01-31,600028.SH,3,le_1_5,5,2024-02-07,2024-02-07,0.010067114093959662,0.008567114093959662,valid
s8_pool,2024-01-31,600028.SH,3,le_1_5,10,2024-02-22,2024-02-22,0.07718120805369133,0.07568120805369133,valid
s8_pool,2024-01-31,600795.SH,2,gt_1_5,1,2024-02-01,2024-02-01,-0.015659955257270486,-0.017159955257270487,valid
s8_pool,2024-01-31,600795.SH,2,gt_1_5,3,2024-02-05,2024-02-05,0.0,-0.0015,valid
s8_pool,2024-01-31,600795.SH,2,gt_1_5,5,2024-02-07,2024-02-07,-0.01118568232662187,-0.01268568232662187,valid
s8_pool,2024-01-31,600795.SH,2,gt_1_5,10,2024-02-22,2024-02-22,0.06263982102908283,0.06113982102908283,valid
s8_pool,2024-01-31,600795.SH,3,gt_1_5,1,2024-02-01,2024-02-01,-0.015659955257270486,-0.017159955257270487,valid
s8_pool,2024-01-31,600795.SH,3,gt_1_5,3,2024-02-05,2024-02-05,0.0,-0.0015,valid
s8_pool,2024-01-31,600795.SH,3,gt_1_5,5,2024-02-07,2024-02-07,-0.01118568232662187,-0.01268568232662187,valid
s8_pool,2024-01-31,600795.SH,3,gt_1_5,10,2024-02-22,2024-02-22,0.06263982102908283,0.06113982102908283,valid
s8_pool,2024-01-31,600926.SH,2,le_1_5,1,2024-02-01,2024-02-01,-0.021998166819431675,-0.023498166819431676,valid
s8_pool,2024-01-31,600926.SH,2,le_1_5,3,2024-02-05,2024-02-05,-0.02108157653528875,-0.02258157653528875,valid
s8_pool,2024-01-31,600926.SH,2,le_1_5,5,2024-02-07,2024-02-07,-0.02016498625114571,-0.021664986251145713,valid
s8_pool,2024-01-31,600926.SH,2,le_1_5,10,2024-02-22,2024-02-22,0.04766269477543528,0.046162694775435276,valid
s8_pool,2024-01-31,600926.SH,3,le_1_5,1,2024-02-01,2024-02-01,-0.021998166819431675,-0.023498166819431676,valid
s8_pool,2024-01-31,600926.SH,3,le_1_5,3,2024-02-05,2024-02-05,-0.02108157653528875,-0.02258157653528875,valid
s8_pool,2024-01-31,600926.SH,3,le_1_5,5,2024-02-07,2024-02-07,-0.02016498625114571,-0.021664986251145713,valid
s8_pool,2024-01-31,600926.SH,3,le_1_5,10,2024-02-22,2024-02-22,0.04766269477543528,0.046162694775435276,valid
s8_pool,2024-01-31,601066.SH,2,le_1_5,1,2024-02-01,2024-02-01,-0.00939177101967803,-0.01089177101967803,valid
s8_pool,2024-01-31,601066.SH,2,le_1_5,3,2024-02-05,2024-02-05,-0.034436493738819296,-0.0359364937388193,valid
s8_pool,2024-01-31,601066.SH,2,le_1_5,5,2024-02-07,2024-02-07,0.01967799642218271,0.018177996422182707,valid
s8_pool,2024-01-31,601066.SH,2,le_1_5,10,2024-02-22,2024-02-22,0.04472271914132375,0.04322271914132375,valid
s8_pool,2024-01-31,601088.SH,2,gt_1_5,1,2024-02-01,2024-02-01,-0.022090517241379337,-0.02359051724137934,valid
s8_pool,2024-01-31,601088.SH,2,gt_1_5,3,2024-02-05,2024-02-05,0.027209051724138122,0.02570905172413812,valid
s8_pool,2024-01-31,601088.SH,2,gt_1_5,5,2024-02-07,2024-02-07,0.0396012931034484,0.0381012931034484,valid
s8_pool,2024-01-31,601088.SH,2,gt_1_5,10,2024-02-22,2024-02-22,0.09994612068965503,0.09844612068965503,valid
s8_pool,2024-01-31,601136.SH,2,gt_1_5,1,2024-02-01,2024-02-01,0.0218666666666667,0.0203666666666667,valid
s8_pool,2024-01-31,601136.SH,2,gt_1_5,3,2024-02-05,2024-02-05,0.0,-0.0015,valid
s8_pool,2024-01-31,601136.SH,2,gt_1_5,5,2024-02-07,2024-02-07,-0.016533333333333178,-0.01803333333333318,valid
s8_pool,2024-01-31,601136.SH,2,gt_1_5,10,2024-02-22,2024-02-22,0.14666666666666672,0.14516666666666672,valid
s8_pool,2024-01-31,601225.SH,2,le_1_5,1,2024-02-01,2024-02-01,-0.01033912324234898,-0.01183912324234898,valid
s8_pool,2024-01-31,601225.SH,2,le_1_5,3,2024-02-05,2024-02-05,0.013234077750206907,0.011734077750206908,valid
s8_pool,2024-01-31,601225.SH,2,le_1_5,5,2024-02-07,2024-02-07,-0.006617038875103454,-0.008117038875103453,valid
s8_pool,2024-01-31,601225.SH,2,le_1_5,10,2024-02-22,2024-02-22,0.11290322580645151,0.11140322580645151,valid
s8_pool,2024-01-31,601600.SH,2,le_1_5,1,2024-02-01,2024-02-01,-0.019332161687170557,-0.02083216168717056,valid
s8_pool,2024-01-31,601600.SH,2,le_1_5,3,2024-02-05,2024-02-05,-0.033391915641476255,-0.03489191564147626,valid
s8_pool,2024-01-31,601600.SH,2,le_1_5,5,2024-02-07,2024-02-07,0.007029876977152849,0.0055298769771528495,valid
s8_pool,2024-01-31,601600.SH,2,le_1_5,10,2024-02-22,2024-02-22,0.07029876977152894,0.06879876977152893,valid
s8_pool,2024-01-31,601607.SH,2,le_1_5,1,2024-02-01,2024-02-01,-0.007669616519173972,-0.009169616519173971,valid
s8_pool,2024-01-31,601607.SH,2,le_1_5,3,2024-02-05,2024-02-05,0.0011799410029500468,-0.00032005899704995325,valid
s8_pool,2024-01-31,601607.SH,2,le_1_5,5,2024-02-07,2024-02-07,0.036578171091445455,0.035078171091445454,valid
s8_pool,2024-01-31,601607.SH,2,le_1_5,10,2024-02-22,2024-02-22,0.0595870206489677,0.0580870206489677,valid
s8_pool,2024-01-31,601607.SH,3,le_1_5,1,2024-02-01,2024-02-01,-0.007669616519173972,-0.009169616519173971,valid
s8_pool,2024-01-31,601607.SH,3,le_1_5,3,2024-02-05,2024-02-05,0.0011799410029500468,-0.00032005899704995325,valid
s8_pool,2024-01-31,601607.SH,3,le_1_5,5,2024-02-07,2024-02-07,0.036578171091445455,0.035078171091445454,valid
s8_pool,2024-01-31,601607.SH,3,le_1_5,10,2024-02-22,2024-02-22,0.0595870206489677,0.0580870206489677,valid
s8_pool,2024-01-31,601857.SH,2,le_1_5,1,2024-02-01,2024-02-01,-0.02511961722488021,-0.02661961722488021,valid
s8_pool,2024-01-31,601857.SH,2,le_1_5,3,2024-02-05,2024-02-05,-0.005980861244018976,-0.007480861244018975,valid
s8_pool,2024-01-31,601857.SH,2,le_1_5,5,2024-02-07,2024-02-07,-0.005980861244018976,-0.007480861244018975,valid
s8_pool,2024-01-31,601857.SH,2,le_1_5,10,2024-02-22,2024-02-22,0.10167464114832558,0.10017464114832558,valid
s8_pool,2024-01-31,601857.SH,3,le_1_5,1,2024-02-01,2024-02-01,-0.02511961722488021,-0.02661961722488021,valid
s8_pool,2024-01-31,601857.SH,3,le_1_5,3,2024-02-05,2024-02-05,-0.005980861244018976,-0.007480861244018975,valid
s8_pool,2024-01-31,601857.SH,3,le_1_5,5,2024-02-07,2024-02-07,-0.005980861244018976,-0.007480861244018975,valid
s8_pool,2024-01-31,601857.SH,3,le_1_5,10,2024-02-22,2024-02-22,0.10167464114832558,0.10017464114832558,valid
s8_pool,2024-01-31,601985.SH,2,le_1_5,1,2024-02-01,2024-02-01,-0.010856453558504175,-0.012356453558504175,valid
s8_pool,2024-01-31,601985.SH,2,le_1_5,3,2024-02-05,2024-02-05,0.008443908323281013,0.0069439083232810134,valid
s8_pool,2024-01-31,601985.SH,2,le_1_5,5,2024-02-07,2024-02-07,-0.012062726176115812,-0.013562726176115812,valid
s8_pool,2024-01-31,601985.SH,2,le_1_5,10,2024-02-22,2024-02-22,0.06031363088057895,0.05881363088057895,valid
s8_pool,2024-01-31,601985.SH,3,le_1_5,1,2024-02-01,2024-02-01,-0.010856453558504175,-0.012356453558504175,valid
s8_pool,2024-01-31,601985.SH,3,le_1_5,3,2024-02-05,2024-02-05,0.008443908323281013,0.0069439083232810134,valid
s8_pool,2024-01-31,601985.SH,3,le_1_5,5,2024-02-07,2024-02-07,-0.012062726176115812,-0.013562726176115812,valid
s8_pool,2024-01-31,601985.SH,3,le_1_5,10,2024-02-22,2024-02-22,0.06031363088057895,0.05881363088057895,valid
s8_pool,2024-02-22,000001.SZ,2,le_1_5,1,2024-02-23,2024-02-23,-0.004587155963302725,-0.006087155963302724,valid
s8_pool,2024-02-22,000001.SZ,2,le_1_5,3,2024-02-27,2024-02-27,-0.03669724770642191,-0.03819724770642191,valid
s8_pool,2024-02-22,000001.SZ,2,le_1_5,5,2024-02-29,2024-02-29,-0.028440366972477094,-0.029940366972477095,valid
s8_pool,2024-02-22,000001.SZ,2,le_1_5,10,2024-03-07,2024-03-07,-0.047706422018348627,-0.04920642201834863,valid
